HEIGHT,WEIGHT,COUNTRY,LAST ATTENDED,BIRTHDATE,DRAFT,EXPERIENCE,DRAFT,BIRTHDATE,COUNTRY,LAST ATTENDED,EXPERIENCE,name,id
"6'9"" (2.06m)",245lb (111kg),USA,Alabama,"September 7, 1974",1995 R1 Pick 2,16 Years,1995 R1 Pick 2,"September 7, 1974",USA,Alabama,16 Years,Antonio McDyess,686
"6'3"" (1.91m)",190lb (86kg),USA,Central Michigan,"October 4, 1953",1975 R3 Pick 38,7 Years,1975 R3 Pick 38,"October 4, 1953",USA,Central Michigan,7 Years,Jim McElroy,77528
"6'7"" (2.01m)",229lb (104kg),USA,Oklahoma State,"April 26, 1982",Undrafted,1 Year,Undrafted,"April 26, 1982",USA,Oklahoma State,1 Year,Ivan McFarlin,200829
"6'1"" (1.85m)",190lb (86kg),USA,Arkansas,"September 26, 1926",1948,1 Year,1948,"September 26, 1926",USA,Arkansas,1 Year,Mel McGaha,77529
"6'10"" (2.08m)",255lb (116kg),USA,Michigan,"June 6, 1992",2014 R1 Pick 21,3 Years,2014 R1 Pick 21,"June 6, 1992",USA,Michigan,3 Years,Mitch McGary,203956
"7'0"" (2.13m)",270lb (122kg),USA,Nevada,"January 19, 1988",2008 R1 Pick 18,17 Years,2008 R1 Pick 18,"January 19, 1988",USA,Nevada,17 Years,JaVale McGee,201580
"6'8"" (2.03m)",235lb (107kg),USA,Indiana,"August 12, 1950",1973 R2 Pick 22,7 Years,1973 R2 Pick 22,"August 12, 1950",USA,Indiana,7 Years,George McGinnis,77532
"6'5"" (1.96m)",205lb (93kg),USA,Indiana,"June 10, 1943",1965 R3 Pick 24,11 Years,1965 R3 Pick 24,"June 10, 1943",USA,Indiana,11 Years,Jon McGlocklin,77533
"6'6"" (1.98m)",190lb (86kg),USA,Nebraska,22 years,"November 8, 2002",2022 R2 Pick 40,2 Years,2022 R2 Pick 40,"November 8, 2002",USA,Nebraska,2 Years,Bryce McGowens,1631121
"6'8"" (2.03m)",225lb (102kg),USA,Mount Zion Christian Academy (NC),"May 24, 1979",1997 R1 Pick 9,17 Years,1997 R1 Pick 9,"May 24, 1979",USA,Mount Zion Christian Academy (NC),17 Years,Tracy McGrady,1503
"6'7"" (2.01m)",220lb (100kg),USA,Oklahoma State,"September 30, 1997",Undrafted,2 Years,Undrafted,"September 30, 1997",USA,Oklahoma State,2 Years,Cameron McGriff,1630787
"6'4"" (1.93m)",205lb (93kg),USA,Kansas State,"July 29, 1991",Undrafted,8 Years,Undrafted,"July 29, 1991",USA,Kansas State,8 Years,Rodney McGruder,203585
"6'3"" (1.91m)",175lb (79kg),USA,Marquette,"July 10, 1951",1973 R3 Pick 49,1 Year,1973 R3 Pick 49,"July 10, 1951",USA,Marquette,1 Year,Allie McGuire,77535
"6'0"" (1.83m)",180lb (82kg),USA,St. John's (NY),"January 25, 1926",1949 R1 Pick 7,11 Years,1949 R1 Pick 7,"January 25, 1926",USA,St. John's (NY),11 Years,Dick McGuire,77537
"6'9"" (2.06m)",235lb (107kg),USA,Fresno State,"October 20, 1985",2007 R2 Pick 47,7 Years,2007 R2 Pick 47,"October 20, 1985",USA,Fresno State,7 Years,Dominic McGuire,201187
"6'10"" (2.08m)",210lb (95kg),USA,Minnesota,"December 19, 1957",1980 R1 Pick 3,13 Years,1980 R1 Pick 3,"December 19, 1957",USA,Minnesota,13 Years,Kevin McHale,1450
--,--,USA,Marquette,"July 30, 1972",1994 R2 Pick 32,7 Years,1994 R2 Pick 32,"July 30, 1972",USA,Marquette,7 Years,Jim McIlvaine,29
"6'4"" (1.93m)",190lb (86kg),USA,North Carolina,"October 22, 1974",1996 R2 Pick 37,11 Years,1996 R2 Pick 37,"October 22, 1974",USA,North Carolina,11 Years,Jeff McInnis,976
"6'7"" (2.01m)",225lb (102kg),USA,Eastern Michigan,"January 21, 1949",1971 R1 Pick 15,4 Years,1971 R1 Pick 15,"January 21, 1949",USA,Eastern Michigan,4 Years,Kenny McIntosh,77540
"6'5"" (1.96m)",195lb (88kg),USA,Creighton,"January 8, 1959",1981 R4 Pick 88,6 Years,1981 R4 Pick 88,"January 8, 1959",USA,Creighton,6 Years,Kevin McKenna,77541
"6'5"" (1.96m)",195lb (88kg),USA,New York University,"October 6, 1944",1966 R11 Pick 94,7 Years,1966 R11 Pick 94,"October 6, 1944",USA,New York University,7 Years,Stan McKenzie,77543
"6'10"" (2.08m)",241lb (109kg),USA,Alabama,"October 10, 1966",1987 R1 Pick 9,15 Years,1987 R1 Pick 9,"October 10, 1966",USA,Alabama,15 Years,Derrick McKey,365
"6'4"" (1.93m)",190lb (86kg),USA,Southern Methodist,"October 21, 1964",Undrafted,2 Years,Undrafted,"October 21, 1964",USA,Southern Methodist,2 Years,Carlton McKinney,77545
"6'6"" (1.98m)",185lb (84kg),USA,North Carolina,"January 1, 1919",Undrafted,6 Years,Undrafted,"January 1, 1919",USA,North Carolina,6 Years,Horace McKinney,77546
"6'5"" (1.96m)",220lb (100kg),USA,Miami,"August 27, 1990",Undrafted,1 Year,Undrafted,"August 27, 1990",USA,Miami,1 Year,Trey McKinney-Jones,203590
"6'7"" (2.01m)",215lb (98kg),USA,Wisconsin-Green Bay,"September 17, 1992",Undrafted,5 Years,Undrafted,"September 17, 1992",USA,Wisconsin-Green Bay,5 Years,Alfonzo McKinnie,1628035
"6'4"" (1.93m)",190lb (86kg),USA,California-Santa Barbara,"January 29, 1998",Undrafted,1 Year,Undrafted,"January 29, 1998",USA,California-Santa Barbara,1 Year,JaQuori McLaughlin,1630605
"6'3"" (1.91m)",195lb (88kg),USA,Kansas,"February 11, 1993",2013 R1 Pick 7,10 Years,2013 R1 Pick 7,"February 11, 1993",USA,Kansas,10 Years,Ben McLemore,203463
"6'7"" (2.01m)",230lb (104kg),USA,Drake,"April 3, 1942",1964 R3 Pick 23,8 Years,1964 R3 Pick 23,"April 3, 1942",USA,Drake,8 Years,Mccoy McLemore,77548
"6'5"" (1.96m)",200lb (91kg),USA,TCU,"January 3, 1931",1952,1 Year,1952,"January 3, 1931",USA,TCU,1 Year,George McLeod,77549
"6'2"" (1.88m)",190lb (86kg),USA,Bowling Green,"November 5, 1979",Undrafted,5 Years,Undrafted,"November 5, 1979",USA,Bowling Green,5 Years,Keith McLeod,2693
--,--,USA,Duke,"November 17, 1975",1998 R1 Pick 20,3 Years,1998 R1 Pick 20,"November 17, 1975",USA,Duke,3 Years,Roshown McLeod,1728
"6'1"" (1.85m)",185lb (84kg),USA,St. John's (NY),"December 3, 1928",1952,8 Years,1952,"December 3, 1928",USA,St. John's (NY),8 Years,Jack McMahon,77551
"6'5"" (1.96m)",210lb (95kg),USA,North Carolina State,"August 3, 1964",1986 R2 Pick 30,12 Years,1986 R2 Pick 30,"August 3, 1964",USA,North Carolina State,12 Years,Nate McMillan,203
"6'11"" (2.11m)",215lb (98kg),USA,Maryland,"May 26, 1952",1974 R1 Pick 9,11 Years,1974 R1 Pick 9,"May 26, 1952",USA,Maryland,11 Years,Tom McMillen,77553
"6'5"" (1.96m)",215lb (98kg),USA,Columbia,"March 11, 1948",1970 R1 Pick 13,9 Years,1970 R1 Pick 13,"March 11, 1948",USA,Columbia,9 Years,Jim McMillian,77554
"6'5"" (1.96m)",205lb (93kg),USA,Bradley,"March 11, 1936",1958 R6 Pick 42,4 Years,1958 R6 Pick 42,"March 11, 1936",USA,Bradley,4 Years,Shellie McMillon,77555
--,--,USA,Xavier,"August 23, 1927",Undrafted,2 Years,Undrafted,"August 23, 1927",USA,Xavier,2 Years,Mal McMullan,77556
--,--,USA,Arizona State,"April 4, 1905",Undrafted,1 Year,Undrafted,"April 4, 1905",USA,Arizona State,1 Year,Chet McNabb,77557
"6'11"" (2.11m)",235lb (107kg),USA,California,"June 8, 1959",1982 R1 Pick 22,8 Years,1982 R1 Pick 22,"June 8, 1959",USA,California,8 Years,Mark McNamara,77558
"6'6"" (1.98m)",210lb (95kg),USA,San Francisco,"September 24, 1926",1950 R1 Pick 9,2 Years,1950 R1 Pick 9,"September 24, 1926",USA,San Francisco,2 Years,Joe McNamee,77559
"6'3"" (1.91m)",200lb (91kg),USA,Marquette,"June 1, 1987",Undrafted,3 Years,Undrafted,"June 1, 1987",USA,Marquette,3 Years,Jerel McNeal,202077
"6'7"" (2.01m)",210lb (95kg),USA,San Jose State,"July 15, 1961",1983 R2 Pick 38,3 Years,1983 R2 Pick 38,"July 15, 1961",USA,San Jose State,3 Years,Chris McNealy,77560
"6'9"" (2.06m)",195lb (88kg),USA,Marquette,"January 31, 1951",1973 R2 Pick 25,6 Years,1973 R2 Pick 25,"January 31, 1951",USA,Marquette,6 Years,Larry McNeill,77561
"6'3"" (1.91m)",185lb (84kg),USA,Purdue,"February 14, 1930",1952,1 Year,1952,"February 14, 1930",USA,Purdue,1 Year,Carl McNulty,77563
"6'4"" (1.93m)",210lb (95kg),USA,DePaul,"July 3, 1978",Undrafted,1 Year,Undrafted,"July 3, 1978",USA,DePaul,1 Year,Paul McPherson,2101
"6'11"" (2.11m)",235lb (107kg),USA,North Carolina State,"January 18, 1962",1985 R4 Pick 91,1 Year,1985 R4 Pick 91,"January 18, 1962",USA,North Carolina State,1 Year,Cozell McQueen,77565
"6'5"" (1.96m)",179lb (81kg),USA,Tennessee,"March 28, 1991",2014 R2 Pick 58,5 Years,2014 R2 Pick 58,"March 28, 1991",USA,Tennessee,5 Years,Jordan McRae,203895
"6'3"" (1.91m)",185lb (84kg),USA,Miles,"June 8, 1943",1965 R11 Pick 82,1 Year,1965 R11 Pick 82,"June 8, 1943",USA,Miles,1 Year,Thales McReynolds,77566
"6'10"" (2.08m)",240lb (109kg),USA,Duke,"February 28, 1987",2007 R2 Pick 37,11 Years,2007 R2 Pick 37,"February 28, 1987",USA,Duke,11 Years,Josh McRoberts,201177
"6'8"" (2.03m)",215lb (98kg),Australia,Nebraska-Lincoln,28 years,"June 27, 1996",Undrafted,Rookie,Undrafted,"June 27, 1996",Australia,Nebraska-Lincoln,Rookie,Jack McVeigh,1629098
"6'8"" (2.03m)",200lb (91kg),USA,Long Beach State,"April 18, 1950",1972 R3 Pick 37,1 Year,1972 R3 Pick 37,"April 18, 1950",USA,Long Beach State,1 Year,Eric McWilliams,77567
"6'10"" (2.08m)",253lb (115kg),Ukraine,Kyiv,"April 4, 1979",Undrafted,8 Years,Undrafted,"April 4, 1979",Ukraine,Kyiv,8 Years,Slava Medvedenko,2098
"6'5"" (1.96m)",175lb (79kg),USA,Western Kentucky,"February 11, 1971",1993 R2 Pick 34,2 Years,1993 R2 Pick 34,"February 11, 1971",USA,Western Kentucky,2 Years,Darnell Mee,1577
"6'4"" (1.93m)",210lb (95kg),USA,Kentucky,"August 21, 1987",2009 R2 Pick 41,11 Years,2009 R2 Pick 41,"August 21, 1987",USA,Kentucky,11 Years,Jodie Meeks,201975
"6'8"" (2.03m)",215lb (98kg),USA,Colorado,"July 10, 1947",1971 R1 Pick 7,5 Years,1971 R1 Pick 7,"July 10, 1947",USA,Colorado,5 Years,Cliff Meely,77570
"6'10"" (2.08m)",225lb (102kg),USA,Illinois,"January 4, 1964",1986 R4 Pick 74,2 Years,1986 R4 Pick 74,"January 4, 1964",USA,Illinois,2 Years,Scott Meents,77571
"6'5"" (1.96m)",195lb (88kg),USA,Tennessee,"May 20, 1922",Undrafted,3 Years,Undrafted,"May 20, 1922",USA,Tennessee,3 Years,Dick Mehen,77572
"6'7"" (2.01m)",208lb (94kg),USA,Dayton,"October 30, 1930",1952,5 Years,1952,"October 30, 1930",USA,Dayton,5 Years,Don Meineke,77573
"6'2"" (1.88m)",185lb (84kg),USA,Long Island-Brooklyn,"March 29, 1926",Undrafted,2 Years,Undrafted,"March 29, 1926",USA,Long Island-Brooklyn,2 Years,Carl Meinhold,77574
"7'2"" (2.18m)",235lb (107kg),Tunisia,Real Madrid,"June 15, 1986",Undrafted,5 Years,Undrafted,"June 15, 1986",Tunisia,Real Madrid,5 Years,Salah Mejri,1626257
"6'3"" (1.91m)",191lb (87kg),Israel,Wichita State,"March 4, 1988",Undrafted,2 Years,Undrafted,"March 4, 1988",Israel,Wichita State,2 Years,Gal Mekel,203539
"6'1"" (1.85m)",165lb (75kg),USA,Villanova,"October 19, 1944",1966 R2 Pick 19,2 Years,1966 R2 Pick 19,"October 19, 1944",USA,Villanova,2 Years,Bill Melchionni,77576
"6'2"" (1.88m)",185lb (84kg),USA,Duke,"January 19, 1951",1973 R2 Pick 33,2 Years,1973 R2 Pick 33,"January 19, 1951",USA,Duke,2 Years,Gary Melchionni,77575
"6'9"" (2.06m)",236lb (107kg),Italy,Fenerbahce,"January 26, 1991",Undrafted,3 Years,Undrafted,"January 26, 1991",Italy,Fenerbahce,3 Years,Nicolo Melli,1629740
"7'0"" (2.13m)",255lb (116kg),Brazil,Syracuse,"June 20, 1990",2012 R1 Pick 22,2 Years,2012 R1 Pick 22,"June 20, 1990",Brazil,Syracuse,2 Years,Fab Melo,203097
"5'9"" (1.75m)",170lb (77kg),USA,Duquesne,"February 13, 1916",Undrafted,1 Year,Undrafted,"February 13, 1916",USA,Duquesne,1 Year,Ed Melvin,77577
"6'1"" (1.85m)",175lb (79kg),USA,Marquette,"May 13, 1948",1971 R1 Pick 16,6 Years,1971 R1 Pick 16,"May 13, 1948",USA,Marquette,6 Years,Dean Meminger,77578
"6'0"" (1.83m)",168lb (76kg),USA,Minnesota,"April 21, 1933",1955 R2 Pick 12,2 Years,1955 R2 Pick 12,"April 21, 1933",USA,Minnesota,2 Years,Chuck Mencel,77579
"6'2"" (1.88m)",195lb (88kg),USA,Auburn,"October 16, 1949",1971 R2 Pick 21,10 Years,1971 R2 Pick 21,"October 16, 1949",USA,Auburn,10 Years,John Mengelt,77580
"6'0"" (1.83m)",168lb (76kg),USA,Illinois,"October 2, 1922",Undrafted,1 Year,Undrafted,"October 2, 1922",USA,Illinois,1 Year,Ken Menke,77581
"6'9"" (2.06m)",230lb (104kg),Ghana,San Diego State,26 years,"April 9, 1998",Undrafted,2 Years,Undrafted,"April 9, 1998",Ghana,San Diego State,2 Years,Nathan Mensah,1641877
"6'9"" (2.06m)",235lb (107kg),USA,George Washington,"September 7, 1983",Undrafted,4 Years,Undrafted,"September 7, 1983",USA,George Washington,4 Years,Pops Mensah-Bonsu,200822
"6'10"" (2.08m)",215lb (98kg),USA,Southern Illinois,"October 26, 1953",1975 R1 Pick 11,10 Years,1975 R1 Pick 11,"October 26, 1953",USA,Southern Illinois,10 Years,Joe Meriweather,77582
"6'2"" (1.88m)",180lb (82kg),USA,Tennessee State,"March 16, 1940",1962 R3 Pick 21,1 Year,1962 R3 Pick 21,"March 16, 1940",USA,Tennessee State,1 Year,Porter Meriwether,77583
"6'4"" (1.93m)",205lb (93kg),USA,Utah State,28 years,"May 15, 1996",2020 R2 Pick 60,4 Years,2020 R2 Pick 60,"May 15, 1996",USA,Utah State,4 Years,Sam Merrill,1630241
"6'10"" (2.08m)",225lb (102kg),USA,Southern California,"March 22, 1997",2018 R2 Pick 49,7 Years,2018 R2 Pick 49,"March 22, 1997",USA,Southern California,7 Years,Chimezie Metu,1629002
"6'10"" (2.08m)",260lb (118kg),USA,Iowa State,"December 30, 1972",1995 R1 Pick 24,3 Years,1995 R1 Pick 24,"December 30, 1972",USA,Iowa State,3 Years,Loren Meyer,684
"6'9"" (2.06m)",215lb (98kg),USA,UCLA,"April 21, 1953",1975 R1 Pick 2,4 Years,1975 R1 Pick 2,"April 21, 1953",USA,UCLA,4 Years,Dave Meyers,77586
"6'5"" (1.96m)",210lb (95kg),USA,No School,"August 8, 1924",Undrafted,6 Years,Undrafted,"August 8, 1924",USA,No School,6 Years,Stan Miasek,77587
"6'9"" (2.06m)",220lb (100kg),USA,Houston,"March 24, 1960",1983 R2 Pick 29,2 Years,1983 R2 Pick 29,"March 24, 1960",USA,Houston,2 Years,Larry Micheaux,77588
"6'3"" (1.91m)",188lb (85kg),Serbia,Serbia,30 years,"January 13, 1994",2014 R2 Pick 52,1 Year,2014 R2 Pick 52,"January 13, 1994",Serbia,Serbia,1 Year,Vasilije Micić,203995
"6'8"" (2.03m)",235lb (107kg),USA,Louisiana State,"July 9, 1994",2015 R2 Pick 33,4 Years,2015 R2 Pick 33,"July 9, 1994",USA,Louisiana State,4 Years,Jordan Mickey,1626175
"6'7"" (2.01m)",222lb (101kg),USA,Texas A&M,33 years,"August 12, 1991",2012 R2 Pick 39,12 Years,2012 R2 Pick 39,"August 12, 1991",USA,Texas A&M,12 Years,Khris Middleton,203114
"7'0"" (2.13m)",265lb (120kg),USA,Texas,"July 16, 1979",2000 R1 Pick 7,9 Years,2000 R1 Pick 7,"July 16, 1979",USA,Texas,9 Years,Chris Mihm,2036
"6'10"" (2.08m)",233lb (106kg),USA,Brigham Young,"January 5, 1995",2017,1 Year,2017,"January 5, 1995",USA,Brigham Young,1 Year,Eric Mika,1628450
"6'8"" (2.03m)",230lb (104kg),USA,DePaul,"October 20, 1925",1948 R1 Pick 5,6 Years,1948 R1 Pick 5,"October 20, 1925",USA,DePaul,6 Years,Ed Mikan,77590
"6'10"" (2.08m)",245lb (111kg),USA,DePaul,"June 18, 1924",Undrafted,7 Years,Undrafted,"June 18, 1924",USA,DePaul,7 Years,George Mikan,600012
"6'7"" (2.01m)",210lb (95kg),USA,Minnesota,"April 8, 1948",1970 R4 Pick 64,1 Year,1970 R4 Pick 64,"April 8, 1948",USA,Minnesota,1 Year,Larry Mikan,77591
"6'7"" (2.01m)",230lb (104kg),USA,Hamline,"October 21, 1928",1949,10 Years,1949,"October 21, 1928",USA,Hamline,10 Years,Vern Mikkelsen,77593
"6'1"" (1.85m)",190lb (86kg),USA,Kansas,"April 13, 1983",Undrafted,2 Years,Undrafted,"April 13, 1983",USA,Kansas,2 Years,Aaron Miles,101223
"6'6"" (1.98m)",220lb (100kg),USA,Skyline HS (TX),"March 18, 1987",2005 R2 Pick 34,16 Years,2005 R2 Pick 34,"March 18, 1987",USA,Skyline HS (TX),16 Years,CJ Miles,101139
"6'9"" (2.06m)",235lb (107kg),USA,East St. Louis HS (IL),"October 9, 1981",2000 R1 Pick 3,8 Years,2000 R1 Pick 3,"October 9, 1981",USA,East St. Louis HS (IL),8 Years,Darius Miles,2032
"6'4"" (1.93m)",195lb (88kg),USA,Seattle,"July 5, 1940",1963 R1 Pick 4,9 Years,1963 R1 Pick 4,"July 5, 1940",USA,Seattle,9 Years,Eddie Miles,77596
"6'6"" (1.98m)",235lb (107kg),Slovenia,Union Olimpija,"May 5, 1977",1997 R2 Pick 33,1 Year,1997 R2 Pick 33,"May 5, 1977",Slovenia,Union Olimpija,1 Year,Marko Milic,1527
"7'0"" (2.13m)",275lb (125kg),Serbia,Hemoform,"June 20, 1985",2003 R1 Pick 2,10 Years,2003 R1 Pick 2,"June 20, 1985",Serbia,Hemoform,10 Years,Darko Milicic,2545
"6'3"" (1.91m)",200lb (91kg),USA,Utah,"March 19, 1976",1999 R1 Pick 8,18 Years,1999 R1 Pick 8,"March 19, 1976",USA,Utah,18 Years,Andre Miller,1889
"6'9"" (2.06m)",255lb (116kg),USA,Michigan State,"October 22, 1971",1994 R2 Pick 39,8 Years,1994 R2 Pick 39,"October 22, 1971",USA,Michigan State,8 Years,Anthony Miller,292
"6'10"" (2.08m)",230lb (104kg),USA,Cincinnati,"July 9, 1956",1978 R4 Pick 85,1 Year,1978 R4 Pick 85,"July 9, 1956",USA,Cincinnati,1 Year,Bob Miller,77603
"7'0"" (2.13m)",261lb (118kg),USA,Purdue,"April 12, 1976",Undrafted,15 Years,Undrafted,"April 12, 1976",USA,Purdue,15 Years,Brad Miller,1802
"6'7"" (2.01m)",200lb (91kg),USA,Alabama,22 years,"November 22, 2002",2023 R1 Pick 2,1 Year,2023 R1 Pick 2,"November 22, 2002",USA,Alabama,1 Year,Brandon Miller,1641706
"6'6"" (1.98m)",225lb (102kg),USA,Kentucky,"March 21, 1990",2012 R2 Pick 46,6 Years,2012 R2 Pick 46,"March 21, 1990",USA,Kentucky,6 Years,Darius Miller,203121
"6'6"" (1.98m)",215lb (98kg),USA,Toledo,"April 26, 1958",1980 R2 Pick 40,1 Year,1980 R2 Pick 40,"April 26, 1958",USA,Toledo,1 Year,Dick Miller,77602
"6'4"" (1.93m)",230lb (104kg),USA,North Carolina,"July 28, 1923",Undrafted,1 Year,Undrafted,"July 28, 1923",USA,North Carolina,1 Year,Harry Miller,77600
"6'5"" (1.96m)",194lb (88kg),USA,Miami,24 years,"January 23, 2000",2023 R2 Pick 48,1 Year,2023 R2 Pick 48,"January 23, 2000",USA,Miami,1 Year,Jordan Miller,1641757
"6'10"" (2.08m)",220lb (100kg),Canada,NBA G League Ignite,21 years,"November 26, 2003",2023 R2 Pick 33,1 Year,2023 R2 Pick 33,"November 26, 2003",Canada,NBA G League Ignite,1 Year,Leonard Miller,1631159
"6'7"" (2.01m)",210lb (95kg),USA,Holy Cross,"March 6, 1993",Undrafted,4 Years,Undrafted,"March 6, 1993",USA,Holy Cross,4 Years,Malcolm Miller,1626259
"6'8"" (2.03m)",218lb (99kg),USA,Florida,"February 19, 1980",2000 R1 Pick 5,18 Years,2000 R1 Pick 5,"February 19, 1980",USA,Florida,18 Years,Mike Miller,2034
"6'9"" (2.06m)",315lb (143kg),USA,Arkansas,"April 6, 1970",1992 R1 Pick 22,10 Years,1992 R1 Pick 22,"April 6, 1970",USA,Arkansas,10 Years,Oliver Miller,932
"6'9"" (2.06m)",210lb (95kg),USA,Baylor,"November 18, 1992",2012 R2 Pick 38,4 Years,2012 R2 Pick 38,"November 18, 1992",USA,Baylor,4 Years,Quincy Miller,203113
"6'7"" (2.01m)",195lb (88kg),USA,UCLA,"August 24, 1965",1987 R1 Pick 11,19 Years,1987 R1 Pick 11,"August 24, 1965",USA,UCLA,19 Years,Reggie Miller,397
"6'2"" (1.88m)",190lb (86kg),USA,Duquesne,"July 30, 1915",Undrafted,1 Year,Undrafted,"July 30, 1915",USA,Duquesne,1 Year,Walt Miller,77604
"6'7"" (2.01m)",220lb (100kg),USA,Arizona,"January 25, 1970",1993 R1 Pick 22,11 Years,1993 R1 Pick 22,"January 25, 1970",USA,Arizona,11 Years,Chris Mills,168
"6'8"" (2.03m)",203lb (92kg),USA,Western Kentucky,"September 7, 1919",Undrafted,1 Year,Undrafted,"September 7, 1919",USA,Western Kentucky,1 Year,John Mills,77606
"6'2"" (1.88m)",180lb (82kg),Australia,St. Mary's,36 years,"August 11, 1988",2009 R2 Pick 55,15 Years,2009 R2 Pick 55,"August 11, 1988",Australia,St. Mary's,15 Years,Patty Mills,201988
--,--,USA,Michigan,"December 21, 1967",1990 R1 Pick 16,11 Years,1990 R1 Pick 16,"December 21, 1967",USA,Michigan,11 Years,Terry Mills,371
"6'5"" (1.96m)",205lb (93kg),USA,Southern Methodist,28 years,"September 26, 1996",2018 R2 Pick 54,6 Years,2018 R2 Pick 54,"September 26, 1996",USA,Southern Methodist,6 Years,Shake Milton,1629003
"6'5"" (1.96m)",205lb (93kg),USA,Providence,25 years,"March 26, 1999",Undrafted,2 Years,Undrafted,"March 26, 1999",USA,Providence,2 Years,Justin Minaya,1631303
"6'5"" (1.96m)",210lb (95kg),USA,Southern California,"May 5, 1971",1992 R1 Pick 12,4 Years,1992 R1 Pick 12,"May 5, 1971",USA,Southern California,4 Years,Harold Miner,114
"6'7"" (2.01m)",230lb (104kg),USA,Morehead State,24 years,"September 22, 2000",Undrafted,Rookie,Undrafted,"September 22, 2000",USA,Morehead State,Rookie,Riley Minix,1642434
"6'3"" (1.91m)",180lb (82kg),USA,Kentucky,"January 17, 1961",1983 R2 Pick 33,3 Years,1983 R2 Pick 33,"January 17, 1961",USA,Kentucky,3 Years,Dirk Minniefield,77609
"6'2"" (1.88m)",185lb (84kg),USA,UCLA,"February 23, 1922",Undrafted,2 Years,Undrafted,"February 23, 1922",USA,UCLA,2 Years,Dave Minor,77610
"6'6"" (1.98m)",215lb (98kg),USA,Ohio State,"May 14, 1950",1972 R11 Pick 165,1 Year,1972 R11 Pick 165,"May 14, 1950",USA,Ohio State,1 Year,Mark Minor,77612
"6'8"" (2.03m)",205lb (93kg),USA,Memphis,22 years,"November 25, 2002",2022 R2 Pick 45,2 Years,2022 R2 Pick 45,"November 25, 2002",USA,Memphis,2 Years,Josh Minott,1631169
"5'7"" (1.7m)",150lb (68kg),USA,Utah,"December 21, 1923",1947,1 Year,1947,"December 21, 1923",USA,Utah,1 Year,Wat Misaka,77613
"6'2"" (1.88m)",185lb (84kg),USA,George Mason,"August 19, 1975",Undrafted,2 Years,Undrafted,"August 19, 1975",USA,George Mason,2 Years,Jason Miskiri,1954
"6'11"" (2.11m)",235lb (107kg),Cameroon,Baylor,20 years,"May 14, 2004",2024 R1 Pick 21,Rookie,2024 R1 Pick 21,"May 14, 2004",Cameroon,Baylor,Rookie,Yves Missi,1642274
"6'5"" (1.96m)",190lb (86kg),Belgium,California-Santa Barbara,22 years,"June 25, 2002",2024 R2 Pick 38,Rookie,2024 R2 Pick 38,"June 25, 2002",Belgium,California-Santa Barbara,Rookie,Ajay Mitchell,1642349
"6'0"" (1.83m)",202lb (92kg),USA,Baylor,26 years,"September 5, 1998",2021 R1 Pick 9,3 Years,2021 R1 Pick 9,"September 5, 1998",USA,Baylor,3 Years,Davion Mitchell,1630558
"6'7"" (2.01m)",215lb (98kg),USA,Auburn,"January 1, 1956",1978 R1 Pick 15,10 Years,1978 R1 Pick 15,"January 1, 1956",USA,Auburn,10 Years,Mike Mitchell,77615
"6'6"" (1.98m)",--,USA,Sam Houston State,"March 19, 1923",1948,1 Year,1948,"March 19, 1923",USA,Sam Houston State,1 Year,Murray Mitchell,77616
"6'7"" (2.01m)",215lb (98kg),USA,Mercer,"September 2, 1963",1985 R3 Pick 54,13 Years,1985 R3 Pick 54,"September 2, 1963",USA,Mercer,13 Years,Sam Mitchell,417
"6'7"" (2.01m)",205lb (93kg),USA,Purdue,"July 26, 1966",1988 R2 Pick 43,1 Year,1988 R2 Pick 43,"July 26, 1966",USA,Purdue,1 Year,Todd Mitchell,77614
"6'6"" (1.98m)",216lb (98kg),USA,Alabama,"August 7, 1989",Undrafted,2 Years,Undrafted,"August 7, 1989",USA,Alabama,2 Years,Tony Mitchell,203183
--,--,USA,North Texas,"April 7, 1992",2013 R2 Pick 37,3 Years,2013 R2 Pick 37,"April 7, 1992",USA,North Texas,3 Years,Tony Mitchell,203502
"6'3"" (1.91m)",218lb (99kg),Canada,Iowa State,"August 3, 1993",Undrafted,4 Years,Undrafted,"August 3, 1993",Canada,Iowa State,4 Years,Naz Mitrou-Long,1628513
"6'7"" (2.01m)",215lb (98kg),USA,Toledo,"December 30, 1947",1969 R5 Pick 61,13 Years,1969 R5 Pick 61,"December 30, 1947",USA,Toledo,13 Years,Steve Mix,77618
"6'4"" (1.93m)",190lb (86kg),USA,Temple,"January 19, 1931",1952,1 Year,1952,"January 19, 1931",USA,Temple,1 Year,Bill Mlkvy,77619
"6'4"" (1.93m)",215lb (98kg),USA,Rhode Island,"September 1, 1975",1998 R2 Pick 41,12 Years,1998 R2 Pick 41,"September 1, 1975",USA,Rhode Island,12 Years,Cuttino Mobley,1749
